 ,Distance [nm],0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241
1,0.000000000,2886.347509455,4665.806545404,19297.440854183,39415.633112981,4061.469681091,10023.520404027,21448.537832407,0.000000000,20155.439260630,20773.449376253,13229.047590989,8673.080893003,52054.498197115,18093.115617605,19019.917470418,26185.092544629,3702.633819653,4742.229449932,5613.115202299,39018.245145358,36205.341596420,18897.902867134,1054.748053844,7098.936711238,15105.305635892,6699.437314767,6895.191663302,8414.043407147,6304.943734481,44.373140037,8086.279099684,17781.097625856,288.641465879,403.554948220,12445.051502228,2203.381004480,246.890669236,6223.698904844,11615.395723196,746.694642654,8865.535789875,12361.598648952,2064.138713039,10797.550796509,4468.326144292,5565.355001321,47.232801731,1145.468599319,6753.081595659,3417.232344407,19976.369685246,10310.596329909,6760.427410419,15273.377896969,6506.599314470,2145.243121807,18144.760291613,1.435210893,6629.840017209,5767.899090198,1863.937584217,3437.628146511,13832.326993209,20697.596296494,18366.251959140,17832.997221727,17501.851975661,35393.724196214,15754.216052385,10622.286718038,0.412403173,6207.583649929,7105.343002613,9365.252351027,7946.080404428,3525.387205197,3696.847308819,3004.806931587,1857.572131799,12806.513086172,13185.270750431,10755.208317564,11561.333768845,7657.743189335,2599.739869191,1295.077387956,9322.306416291,15576.936122454,4413.899772222,13956.084275466,14321.583483182,26.203503059,9867.198777419,1223.887695753,7359.190559681,8789.766011036,16826.948286270,5409.471409899,3795.292371677,6754.776394257,1669.122874838,4379.732872559,10790.076203566,14877.685191998,1817.882493753,2144.557953468,5926.824247929,8462.493558297,127.144468422,1068.824713707,20795.859153505,18430.704283403,12558.929879915,28874.755859375,22296.121877817,20305.036001352,15402.463930387,5556.287604699,268.846384369,16993.643132870,20460.485735160,18829.056418199,2611.362165928,23400.381935927,14206.310401861,16167.693739084,33850.125225361,28365.518441714,22622.532113071,31199.252328726,11968.850096629,7970.119286574,16966.647996169,12430.714361338,24274.490525466,11806.095152763,15393.538816012,13065.353579558,11201.164982069,13057.550916268,22290.067141157,6820.176488363,7237.588966957,3086.732486211,9377.556898851,155.575893109,3762.408408678,23542.279972957,21237.709345031,15644.935117734,18668.199387770,18248.236236132,14214.793924460,8377.634753191,10188.174791923,13055.977893242,7631.108903151,3061.280886283,16941.172814002,57824.198016827,71.777660957,2809.628322308,12520.255706787,9745.299609991,4400.034228655,23091.159449284,11759.404977652,25.569072723,23917.649084229,37856.182241587,2926.263002396,2578.247299424,3365.249695118,0.000000000,8679.558415340,7588.434582412,3589.379020874,593.285942701,14506.543384868,10964.817250279,18909.633598915,56800.559194712,106.350918696,12546.529304582,2281.519233887,6706.971549071,5730.106749461,11180.143717216,4738.477379469,3533.303433051,4062.795391855,18725.647923956,19106.285948387,14016.894281406,3674.444372636,11594.173209631,8567.800574349,4464.644034789,4262.493113591,34937.811636118,7592.793017607,9329.905149811,19799.372377652,84.806790901,4566.104867284,18672.132159893,11270.828012687,16762.725143433,28365.029785156,21360.660817660,28348.247856727,26004.067518821,11722.270756213,2607.326902004,13749.213739982,29440.223147585,34448.195503015,13849.414301946,7683.984758671,4275.521241390,166.414254920,23895.883486454,32600.169408945,18438.540298315,19211.123366136,22893.320317195,19455.979818051,9473.351468600,3615.912860724,7477.267664543,15937.534890927,26111.857444543,18125.258780259,1563.757379312,16407.940453163,6580.617694561,453.858156021,4602.583495764,22227.617300180,5639.642109064,6332.718336839,962.999293098
2,0.015651500,5272.719745269,5342.404761681,17291.904668955,39322.554837740,3676.567821014,12675.081641124,20590.363885733,0.000000000,21916.732457088,21649.319227645,12120.404231145,3243.603774438,61770.081430288,16479.897643896,19088.082815867,25699.633678730,3384.619842140,2970.702859145,2248.003589016,36690.621090229,33930.137364314,18870.553088225,202.506353649,5958.767667330,21238.195049579,3195.512209856,3997.337806115,8975.017781258,2693.313379343,11.143528461,5304.004632803,17059.650708859,70.157854917,192.847023175,14779.728898268,1379.696532323,2232.043052955,7311.604138961,8790.754645128,1265.137617091,10942.037560793,14207.850237333,1220.661688218,11654.039419908,3822.618433751,6471.104340150,116.512517591,1308.469247745,5575.609165664,3059.925929730,29188.035588191,10212.622384878,8029.538279607,16587.643149889,6514.571887677,2467.060660509,17435.972478812,21.674170401,7251.542392144,4715.350022463,2824.949903213,4369.547397742,12255.170901519,20614.036831379,12083.638371688,16742.155052772,16311.327811021,27828.389911358,13914.054297374,6708.569869298,15.996180416,2531.166311438,3838.251218603,9746.532771184,6454.173013540,4133.712110845,4594.774736698,3087.521440946,1194.677425164,13935.785705566,17171.347962820,13369.533590133,10160.979329513,5353.290311639,2197.001855483,336.827783782,15607.516468195,13957.956891981,4685.585336832,13991.410653921,12914.305157588,6.901096142,7180.471939087,3883.808406096,9354.167836996,10904.213479225,11837.533675377,5285.881999383,4326.479497029,8074.260043250,1073.950092829,3067.120904666,9973.766600242,17460.019920379,3221.428833081,1297.119778266,6745.924008443,7669.642397660,598.248397185,1322.621248649,19697.928295814,20031.072662381,12565.690853871,28486.209688627,19234.704876239,17769.048555814,9518.193822494,11847.086867112,260.394612349,19025.801197465,20035.438009996,21025.277127779,2428.471129931,23504.982932017,14178.143419376,9500.153180856,39852.518498347,25731.568291004,23218.935099950,27645.705904447,14737.846621124,7976.537698056,14010.376868541,17715.087688739,23627.393883338,12043.830814597,11703.940756578,12584.184873462,12186.249216034,11215.926411610,25009.000734072,9195.500135568,7183.524848351,3499.597514739,8423.210364709,307.819260801,3916.722907580,27632.182466947,21399.939147252,16223.325722658,12930.400193434,19504.428681594,11356.389640130,7219.368821451,9361.789034550,11036.305144934,5892.601469774,4941.812496479,13029.521526337,53877.905348558,93.979234402,2001.854095486,15340.291895940,6461.424345163,2875.958121300,23589.286508927,12430.635453444,66.436054963,26639.398122457,31409.820669321,2946.776055024,3551.137725096,5149.266334827,0.000000000,14716.655461238,18585.684050487,6185.927151827,311.958931198,21217.931837669,5746.490982973,18685.256798377,58075.859975962,288.489908328,7108.973889571,1254.049140673,7230.258073660,8066.024606255,11575.452706630,5298.662196563,3606.548005994,4971.292921250,18044.341726193,16739.786485282,12260.270288908,5385.177666261,13457.592494194,8260.839791990,4404.244204805,4258.175748385,31515.103891226,5230.395411115,12347.876159283,20997.077196635,473.584037126,4561.984426132,18627.644362230,6103.605784893,17628.924326970,16924.060321514,23011.465548002,27080.518805742,23890.099082360,8671.806452852,3750.817513246,14814.907636215,24886.571896881,35415.250571985,14345.980498094,7977.593392299,9404.567429763,464.441733828,23302.533302417,34357.853042346,20096.384492434,22585.871861384,26552.221651517,19520.950188894,11543.447387695,5607.648386735,8474.409719375,14004.979696127,28085.997371018,19109.091242827,2480.433497200,17657.588083120,5977.984818679,275.410375503,1415.273921306,31296.164362981,5215.614178859,12177.543128380,1319.954677426
3,0.031303000,7109.741304233,2478.463997272,17487.664064554,21674.435821093,2451.570157565,18485.231731415,20779.120088871,0.000000000,28259.930288462,19789.586239171,17911.097173251,5812.835551840,24738.215905996,28796.234262320,26570.676263809,31097.989220252,2652.381205155,4104.061041951,430.389242722,34261.734319540,34594.242206280,18660.452233461,20.565320932,16014.192692683,21491.346257136,2587.059575008,15466.566322859,9731.504499747,743.288969475,0.000000000,3286.146704747,530.224936614,6.629738613,181.327508046,19935.671067458,0.000000000,540.842489022,33731.708082933,13775.012057451,2743.911744374,15499.647860234,13960.636502995,11672.873692439,578.885978699,2972.613108165,2.789911371,368.316540608,236.838597866,5096.861477027,4407.437098329,30612.216759315,4430.715776590,9220.752757219,22024.122215711,3980.394637768,2726.759622721,15403.919762318,180.610789932,7409.648462461,4201.454787658,73.852908680,12185.066314037,7031.579465082,7638.481149380,4000.382470791,17528.646982046,13901.976545481,11531.898829332,14340.113203599,426.970382984,4930.080568955,0.001682282,551.724148393,11604.862260085,13306.997431278,112.734798033,10030.440458444,8564.411473788,350.313844472,14302.606873732,19074.451104678,8584.516424326,9293.598642606,26980.641150841,1832.501601678,5771.976981897,22069.951760659,281.682848286,348.128714690,12190.732417473,22833.849599985,26.434878569,3798.792607307,13593.283105263,10943.691069676,23191.151367188,6629.233871598,547.357037434,4004.955788466,10001.356688848,2819.709159704,8070.199575571,8521.398154332,15555.983994005,4419.174765220,715.849983766,8464.873287714,707.253606943,2159.387624832,2911.976203405,42127.382962740,21833.703204632,12794.793353814,46892.531024639,15480.204258845,1274.093768340,241.898078056,3931.330491690,239.393914910,15943.098664210,18693.055930064,21890.171610906,1926.160856137,23590.276370269,0.000000000,4710.497963318,38264.648540790,25005.691374412,10253.270072350,22963.720285856,2215.417025140,102.865366697,10366.531792485,829.627243899,2303.131648137,13347.509352317,6794.457869401,2713.704361741,12470.404329520,197.574752578,18547.705904447,9962.009315197,4817.760016221,4681.209795750,8167.133375901,874.896293579,423.830560537,7277.977327787,20700.787970323,18294.659020864,7966.757098418,59641.517127404,68.496793875,6963.524173865,9529.714014127,541.375451015,9180.273156881,221.855901984,8829.466197527,44983.361027644,0.000000000,3173.278851289,9830.670940693,3415.209072413,1543.903917959,22710.285825124,1687.225142167,59.457977973,25940.037913763,38075.670748197,2506.292567693,8575.584933941,6210.163877964,0.000000000,6236.580824430,2535.790714154,8544.207385943,387.582372234,14998.884333537,3485.337185566,3988.125196347,39302.889704778,163.142592063,1118.474393625,3986.763346599,6234.077596894,6897.763322995,15279.633451022,6147.780692064,13550.926607572,3229.825931109,22414.134352464,19559.803443175,10147.307940474,19575.275540865,16686.371516549,4836.493315000,3753.557403418,4674.016690951,23154.923738205,1724.972124577,25146.419315045,22449.046666952,1882.820286971,0.000000000,21744.929049859,2723.893763345,11043.490251981,16651.457439193,32227.016789363,26050.367600661,20140.817360511,3407.039904095,2952.119582686,16171.050741196,24229.677767534,52422.544471154,24022.017878606,232.476198050,22877.237992154,221.585201135,63117.968449519,59878.473858173,21934.558749272,28562.671771710,4764.104059623,32611.874421340,16441.640474760,8843.618962691,10864.049248650,9788.261609004,35506.070199820,23701.617434795,3656.071013308,2311.748103215,2564.520863033,4959.132640082,1.221827250,3890.832272805,5478.204513000,3424.948533988,160.390635270
4,0.046954501,7167.189639073,1255.044896676,13355.224384491,21895.286428678,2603.143410541,15312.241260143,16486.495921428,0.000000000,22630.801198721,44560.420485276,7149.531076871,943.154446969,23021.825834421,13417.004231380,18790.579369178,15870.411248849,757.435009883,2638.191662129,127.695631871,64145.021334135,26524.637152085,17978.442666200,0.773353930,7234.390282264,20238.772709773,16438.836655837,3032.062988281,7885.343347678,287.438319683,0.028763666,2957.969906752,167.948770344,0.126427654,418.003090492,28706.164043720,3301.996576162,1432.056535143,13525.745899494,14259.147251125,5800.791340837,20488.398651105,39530.686899038,5118.838120681,2856.232205904,10814.392164964,8340.786607082,1123.279634274,652.102109175,5412.012059230,7864.622025595,30451.013521635,4656.862856902,20461.273390550,14108.718950136,7617.084703299,2593.627700879,12913.273769525,803.716770817,7810.595097578,2622.805276590,8203.031519578,10347.585853723,8987.829665716,1776.892703643,6147.079870664,19304.362980769,13101.341955332,11646.301311786,9390.850017328,8116.416576496,313.292280154,98.085664667,305.272894726,14773.237943209,14827.692307316,279.819044150,42.520526620,6662.257997238,147.996946793,13106.799344576,18488.647293091,14999.565313211,9501.301485465,4010.497914913,1844.189475243,3.452731907,29618.413592999,585.580083820,24.071250668,9738.804189829,17108.881980162,7.896795089,5114.009022768,9544.602195776,21339.611928206,13582.756996558,358.024571932,1789.551546904,3787.567744915,11160.799654777,1572.257537108,2584.750594836,11526.044514707,10578.210340060,3936.064336318,308.772621101,10809.690967120,6889.904365063,4786.124745149,1811.159696249,21295.787375927,22077.429325452,13360.583734182,26672.392420842,12032.190394475,616.412275498,1994.673186692,2932.795207574,902.332230715,16443.828046602,27854.125591572,22244.243162302,2431.888281309,23164.497015440,0.000000000,2378.061596577,47734.548978365,25059.932450074,27239.766742413,23258.994442101,14127.521975701,3248.103963980,7047.931366920,6103.527495187,23957.331843450,15299.250819316,4044.735335295,3099.586464405,11139.919798484,1992.132144006,28447.800712879,10120.613263204,18141.769005409,6633.149865737,7055.614283635,2156.622319918,320.523385965,29326.696439303,19536.060287842,20727.654915379,10284.211513519,20479.471166684,6898.641906775,7288.808827400,10595.274787023,14004.803675395,6626.793939856,7255.603656247,14580.591442988,45868.582331731,88.771802696,219.994541911,13902.174093393,2418.556005295,2981.336036976,21622.681465369,605.131193143,8.934173511,45011.847822923,27429.734348004,2004.724242018,3588.990107316,6383.547631997,0.000000000,20791.241860170,5585.447391070,7270.047295790,187.082116916,10211.297089247,854.360153785,3967.174900944,21691.340228741,736.839896129,649.055226473,2638.255393221,5389.345646745,4406.753636281,9612.517883666,6999.905861231,4139.755844721,7487.946709266,14432.275937887,23687.270881066,9217.847967377,7339.687843800,18755.153463657,4910.578025965,2982.422374262,3188.721628629,24938.597636370,369.135850008,15265.634982302,23099.971128519,1845.088493586,0.000000000,17496.610421988,1339.376551674,24177.111177885,18803.312740693,23895.877554087,28892.168205848,19886.996089495,421.300272318,5476.360320458,17514.631330784,35517.322490986,39424.514490861,15708.986530011,7493.080371389,15135.871394231,849.976529452,22341.506226320,36257.670316256,61895.227764423,56509.093750000,2905.697060768,18127.101006414,26361.387986403,12335.537974635,12943.944613668,18247.135764470,41025.737595778,17743.628071492,5523.939876749,15938.911280705,3489.155469381,307.376286007,959.320016453,3014.883621702,4.126718209,10521.508424025,1935.278574999
5,0.062606001,5931.097926800,2271.279762048,14221.104397787,18700.348341135,1061.103645435,13045.819946729,42957.175931490,0.000000000,23846.927943092,20786.392807447,10828.676940111,1839.180931972,23272.904926300,35727.782191350,27785.978910894,16426.169358474,569.609268977,5818.197365101,14.798547694,34085.408061101,22322.755049598,16244.283217549,0.000000000,8537.692908654,22140.078338916,1106.648821060,5530.932384344,6815.013695704,4286.393101839,0.000000000,2694.754990832,6846.680361555,0.000000000,1407.845242647,13501.268439660,0.000000000,4496.073725187,12258.013147904,3250.404279333,10192.421449258,48937.872746394,14738.119337852,12382.624774639,5795.518587553,2125.835801120,65.227792382,3937.769047902,3853.358811736,5896.942430024,13635.920900638,26460.494704026,4152.258545114,9955.020611176,21548.732295110,6121.909614490,5710.333176833,38712.816481370,1795.080533816,9141.102871668,4212.744629346,6332.574861857,5783.105471620,8925.411552017,13449.015408406,892.069206311,19953.927208534,19378.628246601,7445.703841870,6106.530757170,15.768777315,3369.996921888,2.476283261,68.276370562,18638.316237230,2324.816933852,998.025850830,4637.469577569,12018.655353253,782.948093520,11166.516823842,10455.773451585,17516.414377726,12210.073465201,3775.902748686,2243.056066009,2203.436168313,25927.389203406,8491.620974596,5502.561050855,7304.972445928,12751.679484496,91.299656281,3998.880284236,18866.472336842,1401.985401053,11070.222807013,5223.587244175,3687.656952785,1834.462261686,10867.130162166,16.141182899,6974.181358924,9043.284528842,6575.780410359,2165.884322955,92.121975880,14254.913487948,5230.465332031,3762.493155498,3276.909200522,49499.863581731,16348.738850520,14255.886825030,55659.971529447,10539.619392542,320.279612908,8037.051275047,1623.879539435,316.731680911,14372.911347310,17653.903400990,23012.611700938,2405.594756823,22590.738153238,0.000000000,17051.827411358,48546.880558894,24880.843675944,26054.779424291,21846.251001752,429.269607001,28.090987313,4831.415846751,17301.467225295,919.876132672,16509.157001770,3963.972885352,2998.388979142,8499.533519825,10276.694087175,31552.649038462,10777.004652757,3804.518167056,8979.533682982,10381.312931941,3904.083334006,839.662554888,15572.573190542,17512.298889454,22088.070664186,11613.255388113,53609.409104567,1.534316027,7699.227782901,12083.050705149,2938.167173810,5544.919611417,399.322174888,12889.627284710,39682.792705829,0.000000000,4398.968945100,10933.295008879,2018.026884528,3922.622579446,20732.948206306,15100.816101001,147.851353911,34979.427057120,24439.407183503,3436.796899300,6317.323688177,5961.841332399,0.000000000,14599.256062994,10050.452964471,9671.562381598,247.094173817,7057.394128048,103.457178501,10181.227971004,35744.462881235,475.606895997,425.763824774,12202.906831906,5608.618182109,3097.250750175,8795.961594004,11626.468975361,4663.025447332,5413.568856345,11669.816424264,20257.600783275,8820.550671596,25642.540020282,16618.714344758,9472.734185962,2131.620168072,4043.284404800,20069.691058232,824.829313021,15714.708619485,22453.540242745,2339.051086609,4.519519366,17763.238130725,2784.665900175,21094.856234037,19853.881989699,28203.868412898,23588.773987990,15019.188629627,1763.856262895,3711.606008163,20029.856032151,27342.454191208,62696.985276442,8413.356107272,2619.935532570,31163.632415478,1370.207639547,23128.381410525,39614.097510411,24050.753725785,25990.581636942,1118.990000381,39096.032620944,32535.581054688,15467.194918706,12941.419207821,15400.111476018,47847.733623798,20340.706571107,3365.421614170,6891.804368239,3218.312925045,2938.391405472,0.000000000,22578.350435697,7060.099479969,16051.326002855,1313.106201172
6,0.078257501,9866.400259165,1682.907845717,10291.329607230,15483.365908329,1014.713489830,14193.281130644,23382.967652431,0.000000000,44042.918945312,22075.470430466,3085.465799533,1397.821820518,22972.726618308,7643.230405377,17774.312408447,9101.753259540,5751.989535997,370.142180883,1.464185806,32827.594979506,21050.769005409,12293.147502732,1540.834034521,11437.441744291,20395.975336808,673.357682356,6287.043214736,7667.320567480,0.585156753,0.000000000,2396.906276263,8.949943212,0.000000000,818.443881695,26745.701340895,45.772669545,3013.718820132,39404.804387019,5450.012254495,13056.148385305,22418.414078639,16007.757943665,1682.545409712,12613.280616173,1628.518059235,8308.570579327,196.370545387,1693.344007052,21680.049936148,19317.547585581,24834.458195613,3899.161382088,7713.211010786,13125.933913011,10421.358668694,2734.512083228,10543.435626323,2315.256016007,11500.456300382,1976.603914188,9858.346116158,10023.276396531,8489.589133373,243.161487066,266.463503654,18587.097618690,8920.480694111,9566.907380911,9177.728028518,2093.490717585,7876.146784367,1.982330501,686.643581006,22015.965163011,7149.215564654,5312.834873346,4816.461973534,14573.250910832,11.299106939,28533.769981971,19790.464266264,22225.031456581,28598.759164663,34454.727163462,0.000000000,0.131929664,25652.610553301,18418.763744198,0.185076246,4399.130385399,11956.924914547,3.770095384,1525.484857743,20378.522837717,29170.065032959,21750.262227572,5612.793437389,4683.584227782,400.169773276,9840.232319025,28.451661037,2338.186511443,6475.214066212,12187.467558641,786.420411367,17.794004454,17679.510864258,5143.941379841,108.332877508,3913.095200282,24736.707404687,21870.633913700,15274.655256638,24896.267787126,11262.191317086,300.587638507,15325.052004741,732.539723140,464.465763624,6706.780106503,15815.545549191,24434.251929723,2334.124353152,44117.244215745,0.000000000,1778.875842044,54401.641676683,24128.574757356,40356.266075721,14395.395723783,94.895206470,3677.439900013,3785.327414907,23273.017723670,16685.984532283,16944.292771468,9921.156261710,3221.352461164,5722.144353931,9939.389363986,27998.275864821,11575.068332085,3701.090628716,10978.143651061,6045.146611140,4808.076020961,3374.317759587,23732.912034255,14759.794706418,22031.321967198,9370.915347594,21677.329368568,5058.145159868,7852.307038179,13165.421851788,15229.953970776,3782.207028941,6848.424723231,15580.862483171,36634.735238882,209.787878183,4783.094812320,13538.145693852,1748.784053848,2170.973353789,19022.357295403,199.067125733,63.357648849,23647.328316322,16685.855279840,192.307531412,356.889123770,17018.131925143,0.000000000,18169.601419082,13307.188600705,6819.765797615,296.803774614,6444.740708257,630.802442496,4533.124741463,28493.317818275,1734.352365494,317.428767259,9530.626671534,6691.925025940,3337.515900823,7626.043722538,7017.101655190,15622.653461163,8550.590371939,13300.732416006,14611.937147617,8702.573385605,10136.082385503,26208.067005011,5927.456358873,4197.479001449,2540.599775094,13591.802210148,205.460173103,22808.770832942,22206.270804754,1663.433454348,752.035016617,11570.730865479,842.123358539,29471.129385141,20241.345483046,19452.304103998,17873.798207503,15065.899272433,875.859329985,5187.560336773,19590.050473140,25489.644656768,40505.873235189,16961.754244291,0.000000000,25654.710287241,3805.106891926,22851.908335979,56803.897085337,26139.618233754,28346.264587256,9087.087740385,15930.087654691,29575.766478318,18901.525522085,11447.216466023,21931.908317951,56692.987079327,622.948611920,4243.008129010,21094.786900447,3522.277092095,775.797321686,0.000000000,3266.954748605,51.476078629,342.124667559,3531.695157491
7,0.093909001,5506.005401465,4506.656581081,9993.548635905,28090.019378662,306.769637314,9052.405037495,27155.498074091,0.000000000,23933.277217278,39591.315995436,1618.759616925,2381.949737595,56056.977463942,23814.554708114,22241.637633434,5608.889119332,1145.067364195,850.969814149,0.678201455,31780.210109417,3581.082921222,7586.595939159,0.050419111,11912.824923882,30297.391967773,25817.250657302,11314.107781043,9552.950624246,7569.611556104,0.000000000,219.785582909,0.007262562,0.000000000,796.167923561,41425.334134615,6228.598409359,13078.539996807,16416.782086776,430.650423694,14219.331813519,22105.682178131,16246.672210840,11346.554808397,27456.543543229,1256.363590820,901.747433149,3420.872353572,3601.245220478,7626.777593686,21584.051131074,16731.924710787,4703.797933964,5433.857060359,7029.090947701,4529.293953052,2812.927844092,10391.312447475,2174.722756899,13157.267382182,3771.697148837,15697.111303440,7604.303433528,7289.052412388,41.952759963,98.803657823,16096.182617188,7836.350478539,6335.883787669,2643.722699789,0.433821385,16202.013519727,74.651095161,408.845643227,23505.264742338,689.571778087,2126.338965746,3020.317614810,14721.641916128,185.092244983,8734.879985617,17609.423927307,17240.111769539,15025.841185496,4716.356962763,688.594443596,392.616088757,26225.400193288,23192.371786152,2.488942490,3952.329803467,11927.797631117,142.751430722,1305.905856188,16432.322611259,1623.174692594,9144.288733822,5347.630398860,4229.163687633,5444.650934329,28317.463566707,14.819305603,6927.336315448,5516.857713828,7285.814566832,321.554641100,1.915909329,11413.080169678,2824.914186698,3990.073495425,8780.393297636,47786.558443510,25337.021808331,16423.322162261,60636.018930288,14261.803624813,496.205991727,4992.005717553,493.611150077,1921.408705565,20044.800051176,14798.824959315,26774.304527870,3626.202044707,21651.559282596,6.795741043,2224.843776299,55134.086388221,23395.541288701,26880.348507661,4377.942978661,6674.136734192,607.446648075,3623.637015049,15284.403254582,2367.208488464,17189.604959708,9337.503768004,4131.485767144,3727.586663555,25149.273882426,53648.581430288,11199.531642767,16599.535907452,12003.537199424,6579.573113075,3843.949373798,9258.605525090,31868.333251953,12056.157264368,20883.260112762,5816.245049183,43779.222468450,0.000000000,7840.770814809,13337.683494715,13444.206598197,4153.621517567,1849.273435813,19836.555634480,35027.523963341,5.655520164,0.316281025,19207.618438721,1515.385597752,783.680805316,15915.338141808,1344.992590024,30.403892049,51156.569767879,12472.216851640,506.967671908,6046.673454578,5658.737787834,0.000000000,24546.533082906,13572.861527425,5960.843898150,498.664463217,8321.096944158,0.111314493,9890.605788011,18845.211031400,1875.069401191,344.054713840,16875.603951417,15348.269094614,5155.102618988,7170.801548004,6593.339154354,4564.674704808,6663.279610120,9168.444757498,18434.590406129,6687.562133642,11918.715609624,17004.889268655,7727.438774916,1779.803081146,4912.806572254,18283.773761456,999.610539519,14522.805511988,21770.275749855,1029.545874522,2016.082127424,16987.489366311,1753.988029810,36864.635601337,17977.870114418,13606.386717319,10586.504321988,13110.976941677,19.029588296,2672.983277532,17459.138748756,26669.881445665,65535.000000000,2414.395334097,4675.015095051,39014.367755596,173.998691265,22069.884618585,40796.034236028,26272.956806770,27101.623938340,225.371727432,39200.708608774,32438.918067345,16431.074962909,29237.878680889,20641.896906926,61458.753605769,17987.210465651,5562.317714985,16576.570981081,4835.187946613,752.755612007,62.575889803,5894.056202002,5772.218635853,7992.859550770,6357.439509465
8,0.109560501,6423.187118090,5176.451093435,7157.801267211,13281.688978929,123.214422373,6552.709835548,29160.032457792,0.000000000,50846.710824820,22259.323361470,1104.552080237,3849.242011070,22407.283501442,4485.476835140,15450.069092971,9105.045475886,988.712099621,417.987183030,0.200618489,30493.833442981,6867.478854179,27724.025822566,0.000000000,12564.092602070,15358.898871348,899.218796253,12114.216693997,6799.243826444,3930.914273152,0.000000000,1305.157599523,194.180999609,0.000000000,1514.193197984,45605.772986779,340.945586021,7544.932674445,29338.546231783,821.594197016,14394.423183955,20375.562887944,44029.026104267,8544.525921345,25629.685584435,1262.702164393,7002.625978873,103.752780722,6306.316731380,9179.579586540,22418.047928645,28665.221529447,6746.973305381,3939.131366436,6239.883645571,3818.700762370,7970.738506611,10831.978309604,3597.397497654,28639.804067758,2192.553189268,439.097918969,7736.914792868,5393.451892376,1346.905006922,473.685405805,14181.819683368,11467.605620164,10463.801248229,2442.308019381,0.000000000,16004.100428985,15.550172109,1139.133436790,23446.612454928,2804.216971306,4088.966658913,3185.923283760,18452.596360427,725.246051062,9520.791694825,14517.837918795,14426.597559122,16394.717957130,7135.182087091,1143.094712643,2.898909936,26914.229842489,17586.892847024,1915.101184900,3645.684700838,21457.387310322,70.720005292,874.329369022,5865.437512251,30280.805411999,9320.433783238,4739.055417244,4339.893019860,44.974276689,8782.678927513,15.007824384,2065.783829290,5028.031544942,9073.954207026,5318.560373160,0.074864392,942.924669999,17724.826622596,3882.093773516,6161.305638561,28866.299059886,27711.455772987,50706.714693510,23534.595322572,18458.081953195,877.704019326,23641.863849823,588.130463380,679.418653598,4250.550112761,15320.130561938,47759.524038462,2242.752041560,20342.655275051,140.025983980,3555.553863213,57993.395132212,22888.099656178,44402.958158053,8938.965361705,2.543953107,9298.750472564,4028.549342632,34205.635047326,9466.391087459,59918.332932692,10063.739727983,5541.768570827,2641.772202267,7413.767887996,23947.661845574,9131.074066456,4018.476045700,12045.807375229,6306.665198693,2004.730578567,18466.000187800,19084.118032602,10479.257374690,17554.482733506,3388.202722219,23740.799017833,5444.223442078,8142.373024207,12897.185955171,22123.124952903,3739.572280058,3376.485195197,22838.080003913,34341.802020733,572.827291452,1187.366783410,13340.342462283,1456.977368731,203.347305995,12989.559854067,6256.632981520,47.131847349,28222.501222904,17880.275465745,1528.911654252,59.232862188,6175.930169958,0.000000000,21294.375162271,11957.072893794,2906.942839716,610.952653949,12202.464539299,3.049885511,5240.499486942,29412.784661220,2554.358233910,582.062215181,15314.750004727,7694.394207001,14997.451509916,7932.384338636,5656.859651492,4332.631581196,15439.149174617,7883.884426520,16331.621693318,4339.138551565,12798.959166894,19899.015581115,9496.801465008,1856.741483092,3486.127088437,11043.332157520,544.576856539,10273.761590132,20784.876442212,551.855885148,5499.389165878,11234.359193256,13.295486597,26849.860660773,18666.191177368,5830.962527238,4382.118320110,9436.669186629,2481.861673784,826.673497420,15930.563621521,29020.455930270,40411.062951895,16668.919984084,0.000000000,37753.335096066,9641.260911795,21831.481963524,49514.585937500,59640.998197115,25105.475525489,9338.598745493,13420.201874219,38526.590745192,14242.053710644,7897.823177044,21269.911745218,57254.544846755,19983.930059800,6330.479528207,16036.940818346,3940.877338923,1628.219645775,0.320908065,9378.101556019,1014.218798023,7222.185002840,5981.210465174
