 ,Distance [nm],0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111
39,0.594757007,1695.510424100,536.552438589,4168.814756540,5667.573599008,2652.443418063,7200.768197867,15043.257530799,11980.075291560,7594.088162936,0.000000000,2533.623546894,8440.597290039,497.299046443,3471.480501615,10701.677232009,4155.333186223,21721.641676683,10361.223597013,0.000000000,12658.133291391,2778.895902194,15952.198277932,0.000000000,0.000000000,9710.735013522,7710.779733511,11776.153929490,13578.017615685,1801.501225398,19681.327087402,453.944091797,2450.270482187,128.309959998,11213.416807028,20923.570612981,23736.455707257,7383.514333872,557.025509761,5853.746136592,7004.724324740,457.556449303,31441.844038743,10826.522855319,1927.218659328,0.000000000,13208.357187124,15585.998121995,7560.633898662,4678.173684927,32711.608022837,6966.662413615,14812.796755277,0.000000000,1772.458562998,28070.796668419,8310.142765339,20528.017765925,18387.953784649,15490.551148635,19624.068087064,0.000000000,2831.307324043,11616.710385836,950.763573280,2095.374774639,14298.891614474,357.920103807,0.000000000,13219.686006986,16741.833735539,19436.696514423,15761.165621244,7479.332031250,30790.597515400,39077.657527043,8582.394456130,0.000000000,6068.379947075,7071.502998059,6012.406672551,9674.737252455,7334.070109147,8846.098106971,0.000000000,503.049329318,41421.554912861,7225.880244328,25183.309347639,15.863187203,36641.212510329,2602.331655649,7813.660653921,0.000000000,20695.340650118,8549.627002588,11771.845176110,20487.053530180,0.000000000,17106.687800481,11384.345950787,22191.127924112,6422.041191541,358.582134540,0.000000000,15500.633692815,14698.567368727,5104.754686154,19839.373033964,0.000000000,843.313295218,0.000000000,10861.455716647
40,0.610408507,1643.415578989,494.172445444,3251.787405601,4418.504601112,2332.276064359,8863.491776686,1077.641481693,15017.014685998,716.429331853,0.000000000,3964.824885442,5391.340028029,152.647951566,3893.476523106,7062.441335825,3302.018066406,9039.256605882,8244.076336200,0.000000000,12451.458233173,3054.398230919,28716.524988615,0.000000000,0.000000000,5840.099276029,6321.314786471,11033.088022085,17922.397176889,2376.218708919,15647.357626108,1592.310060208,2981.184755472,1260.715346116,10724.463003305,20113.014073299,25315.482097919,7776.371150090,3754.474553035,5832.479015057,5975.991952749,1120.781883827,45129.808894231,22935.615286020,1568.448378343,125.300618685,11880.358745868,17596.589951735,6937.178712111,8242.989170955,40303.442805364,2969.355504627,11028.014742338,0.000000000,2438.081981952,22057.909621019,7340.769940890,20045.884049049,6373.363560603,16387.875781720,18044.878004808,0.000000000,0.000000000,11025.160952055,0.994874881,1595.705373911,16202.070913462,0.000000000,0.000000000,10465.741933969,16438.943209135,16970.730994591,15731.220314613,5027.932192289,18546.874934857,35978.432992788,11997.300443209,0.000000000,6827.157433143,9399.977669056,718.621957632,2800.528024527,14542.725698618,24634.375431941,4040.745027982,29.251404982,37909.563870944,6795.424616887,26358.371240469,180.751753587,60272.046123798,927.044860840,11554.903545673,0.000000000,22626.980064979,11050.327339172,18567.883920523,9695.804955116,0.000000000,12708.629488431,14215.076862042,11172.329045222,8752.808462290,0.000000000,657.162719727,30051.127103365,1244.816665649,0.000000000,14757.850008451,0.000000000,1055.574481671,0.000000000,13014.693915734
41,0.626060008,2085.390652583,156.075272487,4358.595499259,3096.174907391,3197.997474084,8109.633325430,14355.756516677,9294.445645846,1060.573631873,0.000000000,4393.926081731,1989.760641245,108.014465332,7553.938631498,4601.466461182,4251.967764047,8688.614577073,6197.445385860,0.000000000,14842.794597919,3100.842023703,17005.109673720,0.000000000,0.000000000,2944.353111854,7027.933440612,13003.813501853,15137.183407857,4223.189711351,20164.409987230,1681.460749700,4127.285381299,5364.018479567,10261.463115986,24686.878333459,31467.419837365,15325.042733999,6243.713313176,6246.257850060,4076.285245455,1760.501029161,29554.213820237,37235.698467548,746.693664514,0.000000000,9267.593731220,19596.848196176,6642.902207595,6872.215747540,55826.676983173,3131.104827881,8414.073928833,0.000000000,2325.726184552,25250.844825158,9085.408963277,19082.487811749,14651.740460909,17286.670372596,15274.138258714,0.000000000,409.327532255,13172.956271392,0.000000000,3132.913183359,17497.462103037,0.000000000,0.000000000,8076.944138747,22723.947339278,18299.111775472,15458.059269832,3868.204495063,11084.035663311,28253.172478309,11549.486318735,0.000000000,5132.896634615,8280.478795859,929.267934946,9890.325768104,6051.150339429,19325.466815655,2267.304532565,5080.694946876,33557.109637921,2566.864044189,27678.619598389,56.484635573,38092.265757634,1492.726755876,15319.047953092,0.000000000,24629.173377404,5225.398848314,18250.231665978,18298.058318505,0.000000000,9129.939086914,16783.560232309,24623.295776367,21746.753094013,2062.767301119,118.548164955,14696.987966684,466.219599577,1634.191123376,9609.370112713,0.000000000,1604.068575346,0.000000000,11348.827486478
42,0.641711508,2613.306650015,1400.418957050,9143.280578467,3632.360687256,3257.583425669,8001.205017677,4415.383440164,3956.583623446,2469.460111178,0.000000000,3489.089195838,2187.936654311,0.000000000,7417.315833459,5735.051785983,5071.485312829,0.000000000,7398.390146109,0.000000000,11680.597658304,3320.891486535,21849.257587139,0.000000000,4702.715313251,9529.324425331,8617.207756042,12194.377704327,9954.350323017,7637.880629319,18971.583317683,761.390169584,5170.690621303,0.000000000,9821.929048978,23272.125197191,26103.602154072,7776.567275194,3800.259034964,7459.028340266,3120.911362868,2767.154215886,33200.097008338,18391.930800218,2912.004417419,1060.481804774,5161.211951623,18361.356960884,11217.575827525,9026.341835022,42204.741924579,1335.324281546,7210.734505287,0.000000000,2327.173549872,13208.567326472,10865.924275325,17951.397057166,11679.147115854,18160.861621563,38411.438701923,0.000000000,43.785940904,13798.122804202,0.000000000,1518.180063101,32043.849184476,0.000000000,63.853465154,5894.009352464,21098.866269625,14287.944382888,14578.811150184,3452.103968694,2850.146437425,27084.820951022,3759.626145583,0.000000000,4001.677246094,4976.406165490,4512.646033654,446.877586952,27797.992037260,13277.436039851,385.588906215,0.000000000,30118.698627178,6041.674410306,41684.477463942,1625.788100023,65355.162259615,4036.772085337,17335.003947263,0.000000000,16887.709421011,11291.810420697,11621.929372934,6026.258901743,0.000000000,22137.631047175,18366.445744441,7821.796041929,18788.638084998,302.452662101,361.393211952,23824.567439153,9221.863539476,0.000000000,872.477461650,58.874350658,2644.793766902,0.000000000,6972.356716743
43,0.657363008,2685.590353746,411.484680176,11919.049452562,6867.784654104,2634.146573580,7124.613323505,5484.021148682,1205.107009301,4665.483000535,0.000000000,2210.305011456,2174.712209848,0.000000000,7347.927114633,3914.843213008,5601.482928936,0.000000000,5490.878408579,0.000000000,12074.651106614,3123.133228009,28842.832141583,0.000000000,0.918300555,3149.991419866,8668.094837482,9014.773942214,21503.243856577,12001.504676232,2806.207641602,0.000000000,5331.356689453,0.000000000,9105.915987455,17619.554766141,25706.116629967,8406.629469651,4759.156616798,7342.679304123,2817.338173499,3879.032029372,26856.564551720,0.000000000,1327.776447590,1171.172806960,2428.863518935,16629.943565956,15862.427582961,16561.952646109,41665.340144231,1059.399429321,7032.052832970,0.000000000,3690.120151960,14670.802652212,12019.531447631,16256.109375000,7459.765174857,20634.581657997,13405.683640700,0.000000000,41.093093872,11683.556236854,0.000000000,1546.831893921,30147.023507925,3247.284700687,1590.035926232,5848.814971924,18845.236825796,7917.561242470,12056.477551387,3551.618403508,4346.072584886,8210.525747446,5907.795269306,0.000000000,2299.322965182,651.884622427,2595.258699857,997.687755878,5873.590167706,12138.635535607,465.681638277,140.819504958,28216.947068434,1087.135498047,52024.349008413,1761.439213679,40912.751046988,6366.685246394,16182.184082031,0.000000000,16828.907480093,9592.967950234,15466.126018818,8609.983435998,0.000000000,6880.313091572,18767.514883188,16731.354851649,25491.162780762,1473.680034931,2207.245759230,23677.791954627,2145.854079026,0.000000000,0.000000000,2778.750572791,4974.157846304,0.000000000,10922.917191726
44,0.673014508,0.000000000,2319.790183141,12481.254413311,12079.984893799,1484.207209660,10198.669579139,26931.687496479,817.415392546,6004.862588736,0.000000000,1591.773418720,7212.850097656,4446.233605018,6149.587984525,1957.918273926,7389.870849609,0.000000000,5170.900235497,0.000000000,8056.250501779,3348.488730797,24815.461045339,0.000000000,7119.437964806,5400.138411302,7652.959291311,8861.746206247,11611.557593712,31976.080859258,3639.147440984,480.347277128,4951.632582444,0.000000000,8063.128108098,14596.732410137,41730.921391414,7797.593710092,4377.655555138,11176.505028358,8373.507008626,6121.007080078,13332.029841496,0.000000000,3067.076387112,4696.639474722,2846.756959182,22348.291705792,12095.516652107,16860.427570050,44842.900803786,1361.039486078,7654.445009672,0.000000000,7686.312313227,3126.142385630,12929.069274902,52180.202824519,10333.953751784,18170.722748976,12429.735529973,0.000000000,12464.880554199,11595.045819209,0.000000000,1867.500670213,25193.280484713,3.033325929,5885.587759165,4386.441115746,24555.995488093,11629.433152419,7304.115953886,7203.940101037,100.528728412,20555.465332031,233.502917657,0.000000000,2187.818891672,1222.222778320,5633.000638522,1127.715726412,7472.885718712,31231.764009916,47.589537034,963.675677960,26104.045926608,2100.489655715,7894.717305697,4851.218219464,64149.365384615,5353.990224985,7672.677433894,0.000000000,12137.685734675,2941.525198130,8400.541175255,6278.648870028,0.000000000,6090.749549279,18984.530879828,6436.341400146,39498.688870944,2523.710674579,11982.022601788,15713.955998347,4217.727985089,176.142249474,1877.471124942,16861.644348145,5009.306734938,0.000000000,5788.866306452
45,0.688666008,0.000000000,1455.846921334,11921.718018752,16458.851319533,439.071941082,11276.883821928,15672.131516677,2041.968078026,4881.043900710,0.000000000,2039.993464543,3234.914451012,0.000000000,5517.198138897,966.645135146,6063.894329364,0.000000000,5412.396277208,0.000000000,6822.188965027,3053.590867263,25232.291942890,0.000000000,11.969557542,9088.951818613,15876.837364784,9425.807053786,13968.258457477,20878.915851300,733.410669180,0.000000000,3789.870511862,0.000000000,6977.194110577,11529.634286734,25822.141751803,26208.067835881,1527.558713179,9161.945500300,5266.359823520,7725.063795823,29957.493633564,0.000000000,4668.735188411,5339.546424279,252.627978692,12502.651367188,14603.328683706,25020.709190956,35452.674128606,3134.809089074,8763.876307561,7331.726994441,14328.468293410,466.547818697,13202.078049880,17052.402357835,9482.239720271,21112.928910476,11546.192204402,0.000000000,10943.405226487,8804.115121695,0.000000000,1281.584280161,44129.207331731,735.664515569,11313.990675706,5621.718139648,19262.080588708,12363.371072622,3927.226412260,9582.517433167,708.650284987,23.129028320,1843.457915086,0.000000000,3092.875075120,38.771155724,6685.405085637,5335.394568810,13022.155752329,31483.234787941,1364.231262207,2771.746474046,25083.392333984,1307.043665959,35208.974459135,4837.835590069,44822.300931490,3849.139639047,14907.155900222,0.000000000,6633.080152071,3904.522909311,11112.469219501,12811.559795013,1014.848768968,5047.309268071,19086.404658391,8237.014038086,28718.860248859,1948.404655310,9549.955491286,0.000000000,0.000000000,0.000000000,11867.504220522,14850.860349215,6093.893442007,0.000000000,8916.484009376
46,0.704317509,0.000000000,1545.394530076,9988.072577843,15073.497178298,73.576161018,8569.740921021,12453.614928603,3115.713443463,2741.946434608,0.000000000,3745.641582782,3565.774149675,0.000000000,3429.769770696,10195.272782546,6754.424327557,0.000000000,4274.201073280,0.000000000,4817.225323017,3372.447503897,23717.989506318,0.000000000,4632.125037560,9613.144498165,12153.071044922,10816.725750263,9006.358374962,19357.607135919,967.667197539,15.705628615,3471.081988995,9.953366793,6418.148681641,9496.810302588,24865.331890400,8892.398360032,466.062556340,15959.222393329,6420.759990986,6609.959810697,25710.697525024,0.000000000,7163.929912861,7268.243558444,0.000000000,12762.066011282,21674.462027917,19835.051013653,29674.357572115,3550.457311777,10115.633908198,53.716358038,0.000000000,0.000000000,13689.138235826,16053.108903151,9847.317840870,22985.211341271,11152.881507287,0.000000000,12479.572397085,11969.914281405,0.000000000,1049.774630326,23695.234051044,10057.334085318,13376.456848145,3975.716087928,23247.226081261,11330.458722041,2022.317091722,9781.303051288,206.087447753,0.000000000,12041.681081919,0.000000000,94.167417086,10.395254282,5110.063130305,1004.739447960,7807.721459022,23604.417600192,5993.521830632,4560.220834585,25655.252638597,914.863248385,24187.233163687,7539.614263094,56520.898737981,7533.111966647,15621.942770151,0.000000000,7303.390240302,5828.558035044,7989.383235051,8351.336087740,0.000000000,4106.266059289,19092.968602107,8363.188768240,30334.182448167,811.364008977,6230.907245343,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,8085.269643930,0.000000000,4493.786287748
47,0.719969009,0.000000000,2265.876373291,6524.395486685,9572.786544048,4.018952590,10902.022444505,12407.603349832,1611.541044969,1400.446373573,0.000000000,6332.025913018,7103.349824759,181.131563040,3324.195321890,902.326937162,7663.704758864,0.000000000,7910.727712778,0.000000000,7814.111302302,3160.619329232,22540.634512094,0.000000000,0.000000000,12636.798114483,9177.365539551,11860.885056716,15000.534511273,21489.950204703,11929.940058639,0.000000000,3170.693725586,0.000000000,6686.311234694,8699.766958383,64294.296274038,11571.804593600,86.133699857,10943.996520996,7438.219367394,5162.027951167,30067.111328125,0.000000000,8805.684803889,5402.460815430,0.000000000,9598.748056265,17408.819219736,20572.418838208,25910.644906851,2186.994200486,11535.812596835,6548.089159452,0.000000000,0.000000000,16728.219012921,48228.112905649,8879.497567984,31042.340144231,11154.806734525,0.000000000,22027.593862680,6337.748229980,0.000000000,712.823838454,38079.906287560,4158.994135930,10704.950021597,3999.607797476,25713.046574519,7478.709313026,1254.967441119,12686.282132222,29.397402736,9206.476215069,0.000000000,0.000000000,0.000000000,0.000000000,4400.477388822,222.154083252,7855.631234976,28448.388830038,29617.097599910,4385.176757812,28304.890634390,2946.032400278,22455.558067322,7474.451430394,48388.569364108,0.000000000,14868.513920417,0.000000000,6269.060587663,6053.662777974,11404.835936326,15802.093402569,0.000000000,3420.498452407,18919.909409156,13536.836120019,44021.733113216,3201.338979868,10563.008272611,0.000000000,0.000000000,0.000000000,10008.953012320,0.000000000,7682.085637019,0.000000000,13519.094832200
48,0.735620509,0.000000000,637.422244439,3188.750879581,17383.026632456,0.000000000,12802.931154691,11845.012430631,13534.345424652,1860.430446918,789.773047814,7875.327434393,13614.476219911,2622.820068726,2900.249847412,3936.017211914,7679.276213426,0.000000000,7341.549954928,0.000000000,7463.548504169,3171.520421101,10301.291492169,0.000000000,0.000000000,8507.869354248,23039.460749700,14555.275050824,19290.538224440,22710.963979868,4413.296353267,538.498488206,2704.172448525,38.463438768,8075.354108370,9242.060143104,26508.896249624,13893.204411433,0.000000000,11545.711486816,102.553053636,7258.067110502,43906.316603441,0.000000000,8054.943058894,3651.085674579,0.000000000,22811.164438101,16219.595250643,19590.673208383,22396.166879507,8.292201702,15417.556788518,5344.942981427,0.000000000,1364.854926770,23392.925311749,19221.885253906,6959.241775513,0.000000000,54679.013521635,0.000000000,33257.990356445,5560.855276255,18.513396043,5883.394654494,18486.797607422,9926.018526517,6390.766173143,4218.110266612,18892.205592082,567.651554988,31.781247946,7509.915724534,2310.071242112,0.000000000,0.000000000,0.000000000,0.000000000,208.518707862,6043.093300453,524.991479727,7360.951258733,29828.390797762,28000.655172495,2369.924696702,30923.690673828,2823.480424734,21613.900847811,5556.606795018,48428.859891451,0.000000000,12404.946406438,0.000000000,11143.112926777,5781.473524827,9860.493145282,11651.230116624,5743.918644832,0.000000000,18131.184410682,8660.561503484,32111.960341233,2721.854548528,12432.076509916,0.000000000,0.000000000,166.900258578,12222.715688852,0.000000000,0.000000000,0.000000000,5466.546110300
49,0.751272009,0.000000000,938.386437049,1518.140009761,11611.304155790,0.000000000,9317.139959189,17008.176030086,1226.110933744,17812.688025841,9957.138108474,6697.727844715,8998.856217604,12403.475416917,3258.240609683,6654.674926758,12224.532015287,0.000000000,8026.733792819,0.000000000,8581.789682242,2801.327495868,17779.988551213,0.000000000,279.048071641,13258.261150654,17186.106482873,13712.530245267,16689.777550331,22181.239554772,9406.742828369,0.000000000,2783.500957782,624.817404270,10708.637092003,11033.298093356,22947.122830904,14021.531428410,2.937682519,11730.503106631,8179.581320396,2861.129957933,30894.266995944,0.000000000,7437.218433087,4677.029846191,3275.459209736,20998.148099459,18894.304811918,17215.269338755,10357.635705801,57.846009475,13360.085541358,13638.927598220,0.000000000,240.125349778,39547.310478797,20130.562644225,20024.643873948,0.000000000,12456.745032677,0.000000000,21800.372668927,5302.108806317,68.810432728,1024.032435491,31078.916106297,8443.360102727,3291.550236629,2520.777606671,26266.535574106,3233.041334886,2399.986974863,8738.609121469,2721.414926382,0.000000000,0.000000000,0.000000000,1173.110845126,324.575927734,10695.145564153,141.836172251,6344.368880052,29963.081580529,34779.712637681,592.155508188,33348.023165189,4204.554274339,21718.797614758,4656.413616474,46587.201979417,0.000000000,8833.867201585,0.000000000,13835.693889911,5430.464646559,12086.872962365,11092.238234300,23.488329374,0.000000000,16550.997971755,9971.236584443,31050.322737474,3105.881285154,10414.760037936,0.000000000,0.000000000,1295.821289062,10081.898291955,0.000000000,0.000000000,0.000000000,17253.430479930
50,0.766923509,0.000000000,2905.391937256,709.926388080,6151.917266846,0.000000000,4165.157512958,11815.004662147,307.511798565,1323.526288546,9096.842205341,4248.230211551,9869.405123197,19100.937849192,3581.297419621,7082.174551157,12171.424562894,0.000000000,17959.761662410,0.000000000,12713.911143670,2437.402306190,8444.427027776,0.000000000,1483.180049016,5026.072716346,13079.201040415,17305.632014348,17690.088092511,17404.660118690,13273.507838323,1160.932091346,5691.452782264,490.303915171,3316.085637019,13598.531080980,22274.637305040,34394.328844731,12.243568457,3395.922376193,0.000000000,3138.076857347,47591.036191500,0.000000000,5072.125948392,1588.458125188,0.000000000,13846.283399142,17697.213416466,27017.472405067,10201.360965435,1295.839046772,12619.487648450,0.000000000,0.000000000,4208.656558697,31606.710731176,43928.946570763,7014.829796013,0.000000000,13005.839458759,0.000000000,38261.607420114,3725.728292612,0.000000000,1825.684415377,39832.076425406,8892.868803171,1995.453762935,3763.963258303,38345.950404241,3488.640718167,218.805599213,9129.614971454,359.723710280,725.254643367,0.000000000,0.000000000,0.000000000,368.453460547,3329.384953425,5033.902664185,5341.516282302,29184.431490385,38594.858173077,33.888580909,10568.406944862,1850.438518818,19750.080679087,915.119783842,45680.197566106,0.000000000,6918.673828125,0.000000000,12369.812977717,4881.737531222,11500.324178842,16950.292151818,512.179950421,0.000000000,14884.627535306,11967.848379282,30743.426318829,0.000000000,7112.065638029,0.000000000,0.000000000,2204.326196084,9097.869063744,0.000000000,0.000000000,0.000000000,9607.923067533
51,0.782575010,0.000000000,0.000000000,531.045330341,11845.971680861,0.000000000,1123.694833609,15059.613102840,2044.890709510,4102.303922213,0.000000000,17149.361355561,11573.751464844,1737.443300687,4628.551410382,9034.578946627,14831.887793908,0.000000000,17586.401517428,0.000000000,11385.382178673,2020.431408222,10298.180541992,7.993198688,1856.803494967,20047.266977163,1443.777891893,15691.328585111,13043.021885799,11960.132150503,14146.829045222,0.000000000,2550.284489558,10126.206646259,9888.332256611,15917.112873334,21491.569298377,14822.718719482,2513.452110877,10659.930926983,6833.315598708,1536.678001257,31491.570528471,0.000000000,4444.990511968,863.101395827,0.000000000,15385.796076848,20618.228802021,13635.646219107,17052.393397405,500.881320660,11786.510228084,0.000000000,0.000000000,13666.187629626,18604.053509052,20698.478492150,9798.408128005,0.000000000,14159.148568960,0.000000000,21100.137169471,3157.857327975,420.044726739,8549.118396466,43290.217172476,2784.156218089,2518.506568322,1518.666827862,17745.897548969,4992.128925030,3131.542773320,8512.185772236,103.978717511,0.000000000,0.000000000,0.000000000,0.000000000,15811.090015998,3884.607525165,0.000000000,4970.063269982,27682.602125901,40071.255821815,0.000000000,26747.153010442,3454.815993089,20889.053570087,1736.541813777,47880.735389123,0.000000000,7590.456512451,0.000000000,21535.412158673,6027.373885522,12488.834586510,7460.115985577,2867.337571364,0.000000000,13690.229082268,9762.790557861,28314.033498911,0.000000000,4814.954026442,0.000000000,0.000000000,1342.324627216,9328.986844576,0.000000000,0.000000000,0.000000000,12029.272029868
52,0.798226510,0.000000000,164.588096985,379.742976262,6054.008404658,0.000000000,1451.418989915,13518.510854868,6686.842247596,8941.487102802,0.000000000,2846.376005906,14001.645342313,19697.598768968,3026.931077224,4702.385803993,15975.160807536,0.000000000,9227.708824745,0.000000000,19998.893629808,1686.512971438,13328.932469588,0.000000000,877.665703994,0.000000000,141.099900466,15610.166867770,7554.007996779,10458.574941782,12320.915682279,0.000000000,2949.049191108,15767.221595177,9849.649461013,17020.995832517,21507.847017728,14885.163893480,5109.123014010,1976.969207764,0.000000000,2741.685033945,46695.651944674,0.000000000,3979.278222598,945.096123989,912.343309256,7118.980938251,25335.878190389,12239.921499399,6471.981321482,234.609286675,8436.598895733,0.000000000,0.000000000,13400.023794321,10647.807366004,29079.675025353,12896.190903884,0.000000000,15027.273775541,0.000000000,25807.607006366,2264.504348168,7848.249990610,3287.925199069,34550.019080529,4609.020233154,6393.407435491,6192.127005357,31449.401174692,3475.990738795,0.000000000,7493.138127254,1485.519102830,0.000000000,0.000000000,0.000000000,0.000000000,3.486246843,5793.963378906,0.000000000,5724.164941348,25214.416630672,30107.408245087,9219.404139592,26411.209707407,180.701340895,11462.027684138,1932.260390062,39234.203688401,0.000000000,11354.876560505,0.000000000,10888.073833759,2969.862246000,15186.454190768,5002.427457369,4874.125542861,0.000000000,13865.600661058,14135.513118744,26413.798137958,0.000000000,3919.384793208,0.000000000,0.000000000,653.493633564,13692.168194111,0.000000000,0.000000000,0.000000000,18097.795569787
53,0.813878010,0.000000000,566.716242974,41.618637378,5973.674767127,0.934978925,11.557431735,16413.089195838,13143.002234826,12485.230313008,0.000000000,3410.107695359,18690.068360549,1051.530590351,2244.137246939,2604.734250582,16201.630764594,0.000000000,14841.361357029,0.000000000,14806.831632174,1489.047626202,9055.661278945,0.000000000,2927.352030827,0.000000000,6207.100959191,15373.473231389,5844.976583041,10765.204015292,20662.572824331,9876.690542368,3135.010106013,17736.334269349,342.384268247,16435.759390024,49870.817007212,38210.879934458,12674.366007291,7052.368300218,5604.062687800,2454.067562397,34809.344660832,0.000000000,6922.706857535,249.697147663,6041.906850962,23218.142769447,25179.941802979,25036.820222414,11062.233494098,1666.103381817,6173.855228552,0.000000000,0.000000000,14128.734914926,2157.945664186,20476.136425312,13842.736530011,0.000000000,15725.488281250,0.000000000,22126.746056777,26623.558218149,8547.427739070,4761.924978403,24395.390455980,2358.523531400,22456.585599459,1265.506704477,15811.553494967,65.510704334,0.000000000,6933.437011719,2796.393794133,0.000000000,0.000000000,0.000000000,692.987523006,0.000000000,5457.582500751,0.000000000,8224.035052960,22249.829758864,21516.514930138,0.000000000,23883.988619291,3922.136718750,16781.661959135,526.643838442,38632.758300781,0.000000000,16685.384155273,0.000000000,6624.513097323,3428.964202881,15047.712870524,3210.645517203,8886.893885686,0.000000000,35058.819448618,12359.970955775,23189.403368436,0.000000000,9157.663747934,0.000000000,0.000000000,362.598135141,16297.929321289,0.000000000,0.000000000,0.000000000,13940.790921725
54,0.829529510,0.000000000,552.173225843,0.000000000,6037.276968149,22.526085487,0.000000000,16366.524587778,15523.172519977,11425.708120493,0.000000000,5660.327950111,21675.666651799,0.000000000,4349.863553561,1657.540382972,16216.589116023,0.000000000,15366.484109732,0.000000000,18660.774996244,1401.930246206,14813.471219870,0.672278966,72.245806181,0.000000000,0.000000000,19984.405555138,8634.039250300,8847.582256317,9234.642197829,969.234629704,4498.036211821,14478.859991220,8760.231022761,14843.553729718,28824.089073768,14535.910979638,9631.490440956,4576.004169171,0.000000000,12343.351017879,47030.957200270,0.000000000,5381.076227041,117.726422016,15013.664742103,2069.428138439,26389.159761869,12985.372837947,6803.260427622,44.785888085,13096.761768048,0.000000000,0.000000000,19335.118309608,8359.337289663,11012.384005033,23940.817602011,0.000000000,16365.875901442,0.000000000,11177.505418044,2907.350022536,0.000000000,5353.404364953,19770.116203308,443.121624286,1924.570655236,1710.259620080,27443.078660231,11598.393618070,0.000000000,7180.276057317,2541.079922016,0.000000000,0.000000000,0.000000000,6878.986487609,12.238655824,16708.862336379,0.000000000,12321.974609375,19436.739257812,17612.129353450,233.716764010,24344.783503606,367.396869366,7561.355797401,8347.136465219,36502.391610806,0.000000000,20415.252450796,0.000000000,6300.672542865,7137.438070151,14394.945359450,2371.392409105,1629.412578289,0.000000000,16233.043193817,16254.779355563,26920.489433875,0.000000000,4543.196232722,0.000000000,0.000000000,0.000000000,12721.189929669,0.000000000,0.000000000,0.000000000,12971.116248498
55,0.845181010,0.000000000,2035.773889395,1337.756182157,5187.846908569,614.929687500,0.000000000,24402.438265287,6600.772304828,7958.150606596,0.000000000,32859.637244591,22838.059006911,0.000000000,0.000000000,843.505205595,25826.221768893,0.000000000,6136.972740760,0.000000000,21379.025836651,1547.739548903,16160.486586938,6297.616417518,3542.790895902,0.000000000,0.000000000,13667.772867056,16267.648144649,6099.758056641,7679.525364802,18920.784273588,4416.564502423,18582.010242169,8585.362238957,17606.480356070,44708.368924654,15362.784217248,8738.546019921,3427.570519081,9053.808265099,7576.074988732,43689.285886324,0.000000000,8245.609981830,87.498424823,20309.263399564,1143.615016460,37714.927922175,12004.157244756,8691.076169527,0.000000000,3190.287564498,0.000000000,0.000000000,19342.116868239,287.104029142,19110.823843149,15436.112709151,0.000000000,17149.519493690,0.000000000,17216.777137169,4018.865300105,12753.252888019,4458.286947104,9102.963360126,1.731688133,1660.146066519,2593.219914363,13899.265710977,12597.434598483,0.000000000,8287.996276855,3073.172709538,0.000000000,0.000000000,0.000000000,1592.925464337,0.000000000,11865.553109976,0.000000000,15955.473266602,16608.003568209,28455.912259615,1673.477327787,26266.407808744,2389.668269231,11158.967097356,1593.910522461,31384.881178636,0.000000000,22567.888948881,0.000000000,9755.107592656,3179.612079327,15680.947246845,2040.821096567,15857.356989934,0.000000000,18605.690650353,12843.336212158,21735.811676025,0.000000000,4086.219937765,0.000000000,0.000000000,0.000000000,22172.480445275,0.000000000,0.000000000,0.000000000,19999.716285119
56,0.860832510,0.000000000,1909.380443866,20.864375188,6696.492506761,905.185375507,0.000000000,14207.744807317,7457.196284367,3739.057675068,0.000000000,0.000000000,22709.871798002,0.000000000,0.000000000,44.279451590,15513.815664438,0.000000000,4699.921835092,0.000000000,27131.890371469,1565.712465726,21832.502096323,12771.576355274,57.316417401,0.000000000,0.000000000,13146.098820613,15026.780965952,12813.445420485,5372.275634472,5202.174641242,5040.530005822,10544.660851112,0.493238706,16370.039776142,33117.670919565,14688.492761172,10913.721746591,2808.502554087,0.000000000,6575.424386831,40579.530997056,0.000000000,9422.125892052,174.983419267,24456.691600158,26242.908109225,28722.631412506,20038.347595215,3642.768402503,0.000000000,6582.400571383,0.000000000,0.000000000,16325.803166316,1.009619676,2395.552831796,16047.393392710,0.000000000,18338.709240253,0.000000000,5697.003324069,9173.894393334,0.000000000,7225.142047589,16449.358396090,0.000000000,2520.977832501,8882.327284593,22611.867696909,36.054993850,0.000000000,11857.708562466,3039.923093356,0.000000000,0.000000000,0.000000000,1240.272766113,17.226291363,13127.459641677,0.000000000,14404.621844952,13362.556311974,43692.493840144,4386.270996094,28235.816025954,2091.221517123,11713.810786321,107.804554279,22994.248273996,0.000000000,31887.171955989,0.000000000,9934.465416541,7482.497370793,14738.001561091,1828.908790002,2346.433349609,0.000000000,19871.573082557,14825.064139733,15907.522911585,0.000000000,4060.461219201,0.000000000,0.000000000,0.000000000,15247.483684833,0.000000000,0.000000000,0.000000000,16259.696495643
