 ,Distance [nm],0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111
49,0.751272009,0.000000000,2006.750507061,3178.399540828,11779.549109826,549.784731351,7992.026198167,23341.470763793,5332.059009259,20324.675706130,10903.000319261,6434.873619666,2919.885201399,15809.070664626,9076.859370305,3517.325908954,7051.507816021,0.000000000,2236.605539175,0.000000000,3262.033374493,7014.275057279,23474.209690241,0.000000000,571.006084736,9427.977591881,7792.567270132,15911.379845252,24501.976168119,17297.938014104,16898.156963642,212.039055457,182.419639001,875.422163743,14335.159275935,4779.176062951,31048.487304688,20651.303579477,3831.010960506,3244.516937256,4319.100959191,498.639948918,30858.304612380,0.000000000,17349.194655198,171.642329289,2197.489182692,25743.082595825,8116.863832914,3693.044651912,10767.736957550,0.000000000,9119.671345637,44397.482572115,0.000000000,9768.870150053,32531.769118089,26969.647010216,7708.431506817,0.000000000,7701.870304988,0.000000000,12262.601109725,8575.285827637,12.724188878,5042.779785156,32303.886868990,4522.478102464,5012.961101825,0.000000000,24265.833901479,6650.095407339,9626.809973790,8773.386944111,367.538104718,794.524879456,0.000000000,0.000000000,1445.648259090,2631.300119547,4810.179959224,98.595252404,4142.561420147,37675.259990986,24132.654138418,1572.752460186,25315.713550274,11828.148911696,20049.997896635,2142.073505108,50096.396230844,0.000000000,8408.758676382,0.000000000,10085.614520733,1394.119309645,13254.899705153,10994.265423114,0.000000000,0.000000000,18579.714449369,12903.072453425,39082.584059495,457.388965313,6482.017249474,0.000000000,0.000000000,5616.687509390,7330.497006930,0.000000000,0.000000000,0.000000000,28052.396291880
50,0.766923509,0.000000000,1639.060998917,3468.157570472,5981.626113305,604.447162335,5902.149874174,18688.471163236,1774.395958534,5329.510338416,15142.014662523,5502.705249493,5051.790800608,21793.715144231,9052.291593111,1780.332697942,4246.315917969,0.000000000,5812.710869422,0.000000000,5200.751862746,7886.629488431,19669.397169847,0.000000000,250.143554688,6250.036808894,7610.345528236,18581.695697491,24965.517657940,10642.873177162,16973.800011268,3645.446415828,2653.342778133,413.082913912,5177.823222234,6860.195265550,28215.764906663,42431.474304199,3535.745868389,1829.069321852,0.000000000,294.074303260,46546.663010817,0.000000000,14216.588904748,0.000000000,0.000000000,14511.594524677,9659.888634315,8219.373893444,6665.491325965,16.445640637,10105.503766573,0.000000000,0.000000000,13082.606858474,30936.340867263,47410.016507662,4123.056330754,0.000000000,9153.338378906,0.000000000,26486.247164213,6537.989397489,0.000000000,3920.335021973,42501.963681735,3626.730299730,1304.085388184,3104.775587816,30854.389988826,13810.573730469,5440.427524860,10481.964017428,0.015615468,9633.738900992,0.000000000,0.000000000,0.000000000,2714.672630127,272.165750357,5545.092775785,6630.617178110,38783.724646935,25220.357534555,480.694157527,5196.418562669,7614.960115873,17623.605618990,1905.387028621,44591.947603666,0.000000000,13857.557957576,0.000000000,9826.855966421,4203.406374858,12569.186560998,14243.376059752,0.000000000,0.000000000,19366.245783879,15105.850815993,39582.747521034,0.000000000,5759.428288386,0.000000000,0.000000000,5116.794762245,6315.938100962,0.000000000,0.000000000,0.000000000,17549.359213022
51,0.782575010,0.000000000,1208.286508413,3958.886137302,13717.958834135,781.653658353,2905.493351863,23017.453127348,3599.402509543,9684.095834585,0.000000000,22352.571551983,10983.475981492,343.751446064,12526.879216121,2276.244779587,6251.379197341,0.000000000,5737.962721605,0.000000000,4824.855989896,7689.461857722,20870.413658729,0.000000000,12.447152945,24145.317307692,3503.955472506,14536.247112568,22600.061288687,6545.692504883,15637.612764799,1793.566551795,182.126690204,12272.940786508,11296.302959736,9711.846665602,25890.047661415,20644.362854004,10833.550679427,4150.217691275,5393.608459473,69.570652888,31913.660362831,0.000000000,13761.420558049,0.000000000,791.604832576,23095.649911734,9047.933317262,693.835704217,11098.572216181,3276.718374399,10201.929354154,0.000000000,0.000000000,17096.333045373,16582.389122596,26890.858886719,4528.362122462,0.000000000,9871.929086538,0.000000000,15619.719546758,7747.805504432,4687.500347431,10404.720158504,51160.854116587,655.013249324,121.614871685,311.702937200,22402.545974145,12152.667574369,9921.593872070,9839.930426964,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,13332.900367150,337.655822754,0.000000000,6885.587655874,39149.309664213,24707.734713041,11.774022029,18533.381751427,9497.375153762,18068.650428185,781.701311295,54828.390099159,0.000000000,20612.007408729,0.000000000,13131.119362464,3987.373159555,11788.044398381,9613.408165565,398.912879357,0.000000000,21706.423363319,14667.001427284,38144.269080529,0.000000000,4828.176774245,0.000000000,0.000000000,2383.742361215,7849.826406626,0.000000000,0.000000000,0.000000000,17977.564157339
52,0.798226510,0.000000000,20.726332444,5923.680084229,8248.610501216,2033.023737981,2713.786046248,13950.868783804,10227.661409818,10147.151907114,0.000000000,4892.663827749,16211.298244770,22256.789569561,8500.231398362,227.230630728,7560.541323148,0.000000000,3107.383269970,0.000000000,13873.676419772,6729.916456956,16565.501780583,0.000000000,262.848659809,0.000000000,1519.904565664,12457.196551983,17303.944253445,8570.684704707,14748.501596304,4191.295766977,311.363736666,17262.332632212,9907.054950421,11259.479942909,24973.791250376,20906.022648738,8301.697744516,1620.359123817,0.000000000,0.000000000,48154.871863732,0.000000000,12070.009498009,0.000000000,4150.054403452,15071.139610877,24944.545500242,768.962531457,3115.882662260,3627.733407828,9843.654447115,0.000000000,0.000000000,13929.822134165,11865.008864183,38974.565584623,6302.021074882,0.000000000,10410.170297476,0.000000000,9440.555142916,7844.197523851,6334.099503737,3447.933150365,48988.987379808,267.805140569,371.886263334,17133.019042969,26892.539663315,10209.987858699,0.000000000,6637.036081167,6.948956416,0.000000000,0.000000000,0.000000000,0.000000000,63.143009333,1305.617074820,0.000000000,5102.306725429,35730.448955829,21157.803185096,4365.569340633,14642.518207587,4822.385554387,4248.265146109,7073.937484741,32456.756047175,0.000000000,23322.105580843,0.000000000,4068.355243389,991.558508066,16324.598832937,6862.497070312,0.000000000,0.000000000,22551.603534405,17755.892913818,37726.797184871,0.000000000,4276.674692007,0.000000000,0.000000000,3651.260850173,16256.136438223,0.000000000,0.000000000,0.000000000,26505.304950421
53,0.813878010,0.000000000,709.992788462,8436.644048251,2620.990009014,2492.495164138,180.590177096,18880.092435397,19483.775310810,7234.651047927,0.000000000,5471.740102915,21280.693804961,125.989952674,5433.264310397,152.583822397,7676.263947120,0.000000000,6246.199024347,0.000000000,13291.473238431,5443.256122149,16935.332311190,0.000000000,96.440847544,0.000000000,2713.819604140,9304.447117732,15265.690063477,14773.108379071,42883.830866887,10790.606604943,384.369124192,18267.991225023,63.456578475,10625.575336163,59042.936748798,44404.993333083,26010.373570369,3762.676262782,6921.221473107,18.826045868,34675.173994798,0.000000000,10029.189678486,0.000000000,7912.904888447,24949.699574397,15889.026418833,24314.875739464,7515.831505409,3702.743286133,7594.216684195,0.000000000,0.000000000,15085.944419274,4812.229543833,23286.903109037,7910.595517085,0.000000000,10890.697415865,0.000000000,13808.362907997,36077.355168269,10400.566326435,3846.778850849,31017.141056941,0.000000000,25644.689237154,2916.822791466,13963.140066294,2475.991936023,0.000000000,3626.875939002,125.866444514,0.000000000,0.000000000,0.000000000,2049.136483999,0.000000000,1013.434317956,0.000000000,3817.793466421,27671.144136869,14038.435772236,0.000000000,19515.131082241,11550.040142353,11321.147855319,1584.300275362,31049.128380409,0.000000000,24083.694509653,0.000000000,833.494596041,2029.938549335,10697.755448488,3628.553872622,357.232614370,0.000000000,45084.114746094,16599.547142616,34140.568960337,0.000000000,10598.674497164,0.000000000,0.000000000,2976.153170072,15581.177527794,0.000000000,0.000000000,0.000000000,19641.453391442
54,0.829529510,0.000000000,250.466109056,7348.172335111,4382.059009259,2931.592796913,9.749373216,13265.425546499,20842.004331149,6928.437350933,0.000000000,8339.544076773,23404.108334321,0.000000000,9690.304264949,0.000000000,7427.668682392,0.000000000,5341.006758470,0.000000000,13607.757413424,4666.202329195,22345.301854060,0.000000000,0.000000000,0.000000000,1663.745147705,10708.296302209,14136.584397536,12468.851975661,16026.944758489,6155.209209736,542.022397555,18638.499222976,5538.752103365,7594.422457181,32916.504429744,20162.235352149,12699.804048978,4183.656531701,0.000000000,10561.387883113,49518.239727314,0.000000000,6018.241004357,268.742901142,10490.186556649,3387.967313326,28939.579082782,8007.417931190,4915.158971933,5181.279691256,12522.749867219,0.000000000,0.000000000,19925.253615159,12218.375295786,15546.420527532,15420.092381697,0.000000000,11621.107675406,0.000000000,5140.067535400,7802.763690655,0.000000000,4414.523118239,22378.370952900,0.000000000,655.535842896,7939.566819411,29314.414062500,8540.504338191,0.000000000,2499.231802133,238.198526236,0.000000000,0.000000000,0.000000000,5109.638737605,152.746715839,7649.833298903,0.000000000,4828.059913048,19363.457726112,10889.172846061,25.754618718,26432.998685397,2297.025628310,13.220162612,11580.545015775,27327.774151142,0.000000000,25076.716102013,0.000000000,535.797542710,3952.590094933,10589.283205473,2065.443115234,223.143309373,0.000000000,22009.291445219,20464.714092255,41652.113271860,0.000000000,4550.766873873,0.000000000,0.000000000,969.152738131,13343.060546875,0.000000000,0.000000000,0.000000000,18518.227332482
55,0.845181010,0.000000000,4350.041053185,4861.949763371,2887.720238319,3945.845665565,0.000000000,22647.098388672,13721.945321890,10488.468611497,0.000000000,39527.267277644,24173.513289232,0.000000000,0.000000000,0.000000000,15216.643598997,0.000000000,1791.621551074,0.000000000,25871.088792067,4686.219285231,15788.854255089,625.795631702,188.299699050,0.000000000,492.056199294,8741.061692458,20924.336681659,5482.580190805,21162.360450158,15708.986562876,199.874986502,19814.263822115,5576.988966722,7430.433886014,43774.734262320,24978.284451998,15413.933423849,2531.491717999,12556.324087290,2222.855771578,51093.940392127,0.000000000,5564.531944862,473.283240685,13970.378332450,844.086626493,31740.826417850,7716.942716158,4956.950420673,1367.129450871,5229.781762270,0.000000000,0.000000000,21129.945709229,810.407850999,18657.539012322,11448.082228441,0.000000000,13234.068396935,0.000000000,7883.353846917,6933.566225492,9150.678825965,5039.532212477,14288.511141264,0.000000000,567.690300575,11364.326115535,9614.764277532,9617.960277851,0.000000000,3250.325026292,587.683684422,0.000000000,0.000000000,0.000000000,2850.407043457,524.014110272,7774.752694937,0.000000000,23408.629432091,10599.345061082,9550.256497897,887.800236629,32567.647085337,6970.244456365,598.725125826,2225.287391076,28603.766693996,0.000000000,29544.691417988,0.000000000,2173.871927115,1042.561373197,12723.112504226,2071.690758338,637.274953989,0.000000000,21860.411844107,15694.215407151,39089.496577336,0.000000000,4402.608642578,0.000000000,0.000000000,0.000000000,25278.665738619,0.000000000,0.000000000,0.000000000,23964.898297823
56,0.860832510,0.000000000,4296.321735089,0.000000000,5871.779038649,3813.322552021,0.000000000,13530.356996096,18349.869795579,871.630500207,0.000000000,0.000000000,21605.222406827,0.000000000,0.000000000,0.000000000,9605.853838407,0.000000000,1789.668518066,0.000000000,25354.260287211,6142.820023463,21698.147543100,5010.388502855,0.000000000,0.000000000,35.663220919,8059.193472055,25871.515796368,19103.423123873,20731.568459731,6490.564514160,586.014754075,9040.512214074,0.000000000,11751.272273137,34575.194711538,24487.727276142,16832.866937491,9006.390399639,0.000000000,4691.628537105,44033.032363892,0.000000000,6815.706273006,1153.266507075,25054.223920536,27673.268763616,31565.046893780,20681.351337139,1266.680309589,444.052828275,6364.896935096,0.000000000,0.000000000,16247.316490760,84.379730225,1619.002605438,12536.000366211,0.000000000,15888.131098821,0.000000000,5336.129530687,8401.611478365,0.000000000,14104.313889724,23408.496844952,0.000000000,3070.482359666,10943.472910954,25971.000122070,5196.496417706,0.000000000,6424.038480319,194.727161114,0.000000000,0.000000000,0.000000000,543.139941179,0.000000000,11514.570152870,0.000000000,7873.129131611,6997.133929913,35275.713341346,2784.860163762,36290.131460337,3324.171593299,299.648933411,3920.694279597,29066.041156475,0.000000000,43423.814631535,0.000000000,967.016329252,2728.535110474,13025.423720140,2994.465989333,411.874455379,0.000000000,21686.997197078,19275.573843149,25877.296752930,0.000000000,4465.020216722,0.000000000,0.000000000,0.000000000,13937.191940308,0.000000000,0.000000000,0.000000000,20134.797551082
57,0.876484011,0.000000000,2494.303544265,3833.847740760,5621.541466346,5810.960148738,0.000000000,17873.447537936,21238.087004441,728.429952768,0.000000000,0.000000000,13678.741586538,0.000000000,0.000000000,0.000000000,13616.854736328,0.000000000,1913.155321121,0.000000000,29522.081500714,7801.448528583,20308.733882024,2327.368821364,2250.663269043,0.000000000,1.951462819,13385.026560857,32668.969994178,13024.281942661,30127.454385611,7712.273314843,3045.713642029,4044.732869075,6540.764592097,16115.496370756,21817.213454026,42214.838829627,3060.049602802,3587.022380829,13914.335261418,7990.486067552,51601.414212740,0.000000000,10522.877688481,2553.063333365,32200.039118840,79.956521841,0.000000000,17365.891535832,131.008732722,36.034028860,7602.951017233,0.000000000,0.000000000,14510.570462740,17.685292171,12425.121206430,28821.696028856,0.000000000,18494.462390606,0.000000000,17903.754697360,4792.583702674,12312.842773438,8349.859055739,4014.007850060,0.000000000,8561.196927584,3052.032940204,17533.889479417,15379.186410757,0.000000000,13670.965954120,110.308081554,13.025315505,0.000000000,0.000000000,5484.656559871,412.208200308,11673.380915715,0.000000000,39245.453951322,8434.749399038,23071.509549654,3341.729414720,38524.306790865,5623.953213031,750.318321815,7580.725891113,42387.605079064,0.000000000,32529.945763221,0.000000000,4479.243549053,1214.317859356,15576.693112887,3649.812163133,0.000000000,0.000000000,22009.130302429,19577.194185697,20874.877582257,0.000000000,3684.710158128,0.000000000,0.000000000,0.000000000,11471.197753008,0.000000000,0.000000000,0.000000000,24761.756310096
58,0.892135511,0.000000000,3454.488790072,0.000000000,6736.051507629,3703.486392058,21.048329867,11580.702909029,19585.798358624,2257.458946815,0.000000000,0.000000000,17618.118220403,0.000000000,0.000000000,0.000000000,13701.058981969,0.000000000,2917.647860527,0.000000000,28143.652259240,9361.514563927,15934.782464834,17190.214167668,0.000000000,0.000000000,25.830105089,7008.282818134,25538.753101055,8580.077146090,18737.601902888,0.000000000,130.042054396,1824.242471548,73.897705078,16162.515615610,19971.195298415,30118.868727464,16141.754244291,0.000000000,0.000000000,9495.113356370,50682.085383489,0.000000000,16284.911509936,2646.904748917,12748.395861406,28984.103346605,0.000000000,16979.424804688,3901.885967548,0.000000000,13033.718167819,0.000000000,0.000000000,26319.735743596,383.273726243,12279.939314622,12414.759784405,0.000000000,53180.504432091,0.000000000,22960.822425255,4863.089515099,1150.437401148,10193.269115741,19458.200270433,2352.796518179,12513.772498498,10205.175255409,12906.286901034,0.000000000,0.000000000,8678.552602915,1234.675095778,53.671041635,0.000000000,0.000000000,0.000000000,263.182499812,6986.753354586,0.000000000,15283.633422852,13058.983462407,33450.210993840,2417.964984600,39780.795673077,16079.354773888,7014.079880934,5238.706096943,31747.108576848,0.000000000,40017.267225999,0.000000000,9380.677640475,9329.565155029,14959.304424579,2890.742788462,0.000000000,0.000000000,32775.203571026,22005.536461463,20556.503805307,0.000000000,2714.429201566,0.000000000,0.000000000,1074.936166617,10052.497186514,0.000000000,0.000000000,0.000000000,19198.373948317
59,0.907787011,0.000000000,4757.603702839,0.000000000,9817.336463341,4497.049145625,163.016871526,19092.895470252,12925.891571045,2309.782038762,0.000000000,0.000000000,26863.523510273,0.000000000,0.000000000,6.300726670,18616.894953801,0.000000000,4609.402045910,0.000000000,33236.611764761,11092.282602163,24912.778127817,22261.877412062,2717.028562106,0.000000000,0.000000000,7868.150465745,25920.333193265,6507.436744103,18502.327129657,0.000000000,2590.245985765,618.729965210,2764.465369591,12741.165818434,18499.571401743,29296.436072716,1341.825660119,0.000000000,0.000000000,5587.447062566,39761.613206130,0.000000000,15836.776193032,4656.177170974,9546.961342073,17352.245267428,0.000000000,20443.471642127,0.000000000,0.000000000,11965.832219050,0.000000000,0.000000000,4416.746197040,459.475614108,10251.581580529,16210.414682242,0.000000000,24053.149842482,0.000000000,14576.384089543,11208.027043269,6191.111422025,19009.057141818,6694.422978328,9127.246093750,12408.690486028,0.000000000,2916.748722957,0.000000000,0.000000000,8880.841515174,3205.804933401,743.725148128,0.000000000,0.000000000,1432.197824331,5398.347167969,1825.106342022,0.000000000,17391.972430889,17508.345449594,42961.728169955,1804.612154447,40737.535231370,6385.108898456,4748.966925988,3329.705866887,31770.772916354,0.000000000,32425.346663255,0.000000000,8962.612842266,563.540212778,22121.393582858,1330.926964393,0.000000000,0.000000000,22728.666316106,18849.188382662,57368.671574519,0.000000000,3706.131084736,0.000000000,0.000000000,177.570725661,10808.885329026,0.000000000,0.000000000,0.000000000,23053.060096154
60,0.923438511,0.000000000,6115.775348370,0.000000000,10046.311640813,5937.651911809,887.732158954,11437.317569439,11726.199073205,2462.566368690,0.000000000,0.000000000,6805.990003146,0.000000000,0.000000000,0.000000000,14238.897188627,0.000000000,6562.099764310,0.000000000,34148.267878606,9626.858802209,20252.328235333,22193.883088039,1005.059597896,0.000000000,0.000000000,9802.468995314,21497.891162579,9709.529151330,31804.064913236,0.000000000,6979.227454846,121.226242762,6747.456618089,10222.139418382,16271.269944411,39066.944373498,0.000000000,0.000000000,0.000000000,7794.875488281,51052.522648738,0.000000000,20103.790309026,4818.923245944,6521.085478269,1225.315836980,0.000000000,18587.104379507,0.000000000,43.871069248,9313.844051068,0.000000000,0.000000000,6552.949861967,3503.640869141,11994.382331261,17324.589289739,0.000000000,22726.540752704,0.000000000,5563.031700721,6208.507173098,6359.941734901,10444.859769381,0.000000000,7116.111220140,8562.912104680,0.000000000,1291.142332811,0.000000000,0.000000000,6538.875164325,3144.467082390,1006.998635512,0.000000000,0.000000000,205.433842586,4204.642709585,150.966064453,0.000000000,19643.349665715,19730.705697867,40454.566819411,6737.882907281,38466.239107572,15932.000262921,9391.860426683,5687.504733746,22985.661224365,0.000000000,35807.993239183,0.000000000,13854.439633296,6762.263258714,13311.439847359,2078.491378784,0.000000000,0.000000000,23347.606313852,30902.129882812,21179.520348182,0.000000000,2320.055146437,0.000000000,0.000000000,192.873032790,13896.284679706,0.000000000,0.000000000,0.000000000,22086.080359826
61,0.939090011,0.000000000,5264.171161358,0.000000000,9815.384399414,5293.455960787,1185.425631010,11994.703355056,7269.678476480,1610.899346260,0.000000000,0.000000000,21068.699676514,0.000000000,0.000000000,96.739567683,9868.214036208,0.000000000,7778.715120756,0.000000000,33070.342472957,11341.497838827,22876.979773888,28947.780874399,202.190186134,0.000000000,0.000000000,11344.997309758,26051.499779334,16580.688589243,17434.331768329,0.000000000,8296.647273137,1810.076721191,7604.172851562,9088.896587665,13109.136258639,23616.976500291,0.000000000,0.000000000,0.000000000,5151.198740446,36429.556603065,0.000000000,19117.395094651,5907.520531288,3108.944326547,13184.892122709,0.000000000,20125.011045016,501.715552697,0.361091430,8583.231755183,0.000000000,0.000000000,6833.386377775,6641.124327440,14487.063880040,28717.400935246,0.000000000,50627.342876728,0.000000000,15671.712890625,7501.440260667,2375.379464956,9647.575232873,0.000000000,17685.167250413,2181.301504282,0.000000000,17096.218900240,0.000000000,0.000000000,3444.959364671,3122.577802805,403.041985145,0.000000000,0.000000000,573.761291504,10706.050631010,0.000000000,0.000000000,22304.190915768,20652.245132520,30503.285006010,2327.861929087,32164.338000958,4510.010000376,12222.318772536,0.000000000,37332.631217370,0.000000000,26451.869753324,0.000000000,13323.961091262,279.828554594,21126.604201097,88.611659123,0.000000000,0.000000000,21511.826641376,17459.109018179,27798.501929063,0.000000000,1199.440140944,0.000000000,0.000000000,0.000000000,17447.239051232,0.000000000,0.000000000,0.000000000,28849.448542668
62,0.954741512,0.000000000,1972.670440674,0.000000000,9124.418995784,4187.966980567,1308.862746019,21969.901517428,10496.910389827,0.000000000,0.000000000,0.000000000,9500.471750700,0.000000000,0.000000000,2405.918518066,11340.876878005,0.000000000,7592.763972356,0.000000000,34603.309344952,11700.232759916,24164.087665264,19019.488268339,173.083125775,0.000000000,0.000000000,12512.799147386,20682.728370520,19270.734698956,19051.944683368,0.000000000,9340.336651142,11529.224408663,5318.439683181,7993.304848304,13750.977456460,24632.596996087,0.000000000,0.000000000,0.000000000,0.000000000,30508.554352394,0.000000000,16824.251239483,5088.394390400,634.094123253,9113.889642275,0.000000000,23352.528695913,507.561776968,0.608237890,5962.409099872,0.000000000,0.000000000,6297.766122671,5869.487492488,20574.677298913,17184.758676382,0.000000000,24185.386703491,0.000000000,5980.115349403,7893.465559739,15341.782987154,24383.616952749,0.000000000,11320.859607403,0.000000000,0.000000000,1056.751098633,0.000000000,0.000000000,1378.492262620,12131.793763968,0.000000000,0.000000000,0.000000000,2469.553753193,9479.585064228,0.000000000,0.000000000,15346.823730469,21818.746722882,49167.250450721,4300.304621770,25199.689349835,6758.258096548,12513.567758413,0.000000000,22212.647883929,0.000000000,32565.121164175,0.000000000,11444.477820763,3674.308432359,11132.394165039,0.000000000,0.000000000,0.000000000,19166.803261133,17478.445725661,41840.816481370,0.000000000,758.658128005,0.000000000,0.000000000,2320.377253606,20752.770109910,0.000000000,0.000000000,0.000000000,31620.890606220
63,0.970393012,0.000000000,3577.284607520,0.000000000,7017.213230683,2583.126589262,1180.594407302,0.000000000,12708.435006949,0.000000000,0.000000000,0.000000000,27749.100783128,0.000000000,0.000000000,1064.490178035,2584.896073561,0.000000000,6809.939208984,0.000000000,32314.404512846,10717.871361953,24648.655117328,15569.254781283,1047.254186484,0.000000000,23.016716590,12070.681411743,26607.983150262,17944.331111028,33225.770474947,0.000000000,12000.739711468,1374.564021184,9209.484750601,6974.094095083,17131.945196005,26597.999722407,0.000000000,0.000000000,0.000000000,7556.426138071,52464.916766827,0.000000000,21322.363332895,4458.349294809,0.003987822,16867.914393498,0.000000000,26672.208251953,955.324415519,219.579603929,6196.026094877,0.000000000,0.000000000,16337.565373347,2098.195537861,13694.267505059,18063.964749850,0.000000000,21310.191049429,0.000000000,14142.984832268,6949.381798377,3474.211331881,10981.140092116,0.000000000,16700.362943209,0.000000000,0.000000000,1634.370281513,0.000000000,0.000000000,700.885980459,2851.188664363,0.000000000,0.000000000,0.000000000,250.057439364,10907.813363882,0.000000000,0.000000000,11064.074425331,18229.537146935,32533.137993446,11132.178307166,19062.551139245,1100.016304823,12249.855205829,0.000000000,21801.220214844,0.000000000,18715.523756761,0.000000000,7769.273634691,0.000000000,13261.569000171,0.000000000,0.000000000,0.000000000,27140.635676457,17699.205613356,40946.491849459,0.000000000,1183.525776496,0.000000000,0.000000000,127.691247793,23039.350368206,0.000000000,0.000000000,0.000000000,0.000000000
64,0.986044512,0.000000000,874.197482476,0.000000000,6507.990956233,4573.450974684,1182.642883301,0.000000000,13011.399733323,0.000000000,0.000000000,0.000000000,18545.672491220,0.000000000,0.000000000,3344.230543870,1029.254976713,0.000000000,6878.191415640,0.000000000,31893.932227502,10164.254488431,24773.697181115,12129.722522442,65.994307298,0.000000000,294.807063176,8509.232788086,22664.710191287,15028.890838623,20796.771590013,0.000000000,11635.934194712,2339.565943645,10488.944298377,7090.857125502,21342.024038462,26359.269088012,0.000000000,0.000000000,0.000000000,0.000000000,29259.116121732,0.000000000,16140.863692064,4758.121444702,0.000000000,6498.383648212,0.000000000,25749.394606370,1449.116595928,132.544737596,4788.977914663,0.000000000,0.000000000,5530.758889437,214.344509418,10648.284705529,32376.906259390,0.000000000,19074.598313552,0.000000000,12827.212045523,7109.844801683,17449.502554087,16541.070904072,0.000000000,19384.451669546,0.000000000,0.000000000,11167.338510367,0.000000000,0.000000000,1269.726001446,12030.059523362,2.183108990,0.000000000,0.000000000,0.000000000,2183.991774339,0.000000000,0.000000000,5360.245398888,21190.536358173,34696.244478666,6017.223125751,15271.502307012,4453.461871807,32606.375833365,0.000000000,21853.079007662,0.000000000,28641.796255258,0.000000000,4307.150935246,1005.983107347,7600.884746845,0.000000000,0.000000000,0.000000000,19364.513094389,18467.930757963,34326.272010216,0.000000000,1856.342219426,0.000000000,0.000000000,275.810537485,23457.774620643,0.000000000,0.000000000,0.000000000,0.000000000
65,1.001696012,0.000000000,868.571800819,0.000000000,5046.174977761,1579.455589881,919.112372765,0.000000000,12101.146949181,0.000000000,0.000000000,0.000000000,22548.960397574,0.000000000,0.000000000,2537.282184307,909.769949106,0.000000000,8231.920898438,0.000000000,51341.645432692,8176.150646503,29226.604857812,7689.195622371,64.950175359,0.000000000,1986.816988431,7175.694151071,27134.679593600,9125.919928918,23824.340397761,0.000000000,18072.757267879,3629.003474309,11374.385286771,9237.461655837,27143.078942647,18118.178247819,0.000000000,0.000000000,0.000000000,0.000000000,49907.345684345,0.000000000,18390.237492488,7847.160428561,6406.342891693,9618.211219201,0.000000000,37479.870380108,0.000000000,249.727853041,9683.155151367,0.000000000,0.000000000,6948.813072791,0.000000000,10990.076472356,15624.848933293,0.000000000,18454.798302284,0.000000000,11600.732583853,5312.042642447,3578.037935697,17903.171560434,0.000000000,0.000000000,0.000000000,0.000000000,1048.032747709,0.000000000,0.000000000,3037.944760543,9706.469886193,0.000000000,0.000000000,0.000000000,0.000000000,573.829081022,0.000000000,0.000000000,1503.900775029,19455.571786734,28446.482290415,6029.602069561,13772.957301213,2084.107137827,14566.542949970,0.000000000,20427.369234525,0.000000000,18531.278733474,0.000000000,2474.443365537,1839.642470140,12241.299046443,0.000000000,0.000000000,0.000000000,15327.426044171,29139.059852013,36649.592512277,0.000000000,1802.368361253,0.000000000,0.000000000,933.274564303,21273.853766808,0.000000000,0.000000000,0.000000000,0.000000000
66,1.017347512,0.000000000,935.860581618,0.000000000,5402.246702928,2343.182478685,830.043334961,0.000000000,15091.650972806,0.000000000,0.000000000,0.000000000,23780.608882024,0.000000000,0.000000000,2542.545339731,2026.698289138,0.000000000,9369.752140925,0.000000000,32544.247657189,6104.587283941,39902.442720853,14388.851900541,372.181973971,0.000000000,1955.715266301,13153.331186148,25849.682606330,4788.366511418,27108.077237643,0.000000000,16512.893901898,4618.151736333,8890.978647085,17449.325298603,46448.316744291,23937.208298903,0.000000000,0.000000000,0.000000000,13693.470449594,28507.992976262,0.000000000,14930.605759841,2008.233600323,0.000000000,19276.564926514,0.000000000,0.000000000,5206.911771334,882.336580717,6029.244394156,0.000000000,0.000000000,4363.226675180,0.000000000,12169.399414062,26397.863187350,0.000000000,20210.402878981,0.000000000,31303.750826322,5679.342549251,11695.568535438,26033.919227013,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,5603.642235389,15766.117788462,0.000000000,0.000000000,0.000000000,0.000000000,6.049328144,0.000000000,0.000000000,696.464064378,21544.818378155,7828.217022236,3466.245488093,12734.530070011,3735.240109957,14406.398024339,0.000000000,19042.179086538,0.000000000,15985.411170373,0.000000000,2300.002103365,444.818152794,0.000000000,0.000000000,0.000000000,0.000000000,17237.251906175,10753.770254282,38508.906400240,0.000000000,1185.294283353,0.000000000,0.000000000,179.759005033,18149.099477915,0.000000000,0.000000000,0.000000000,0.000000000
